Time[s],Rotational_speed[rpm],Status
0087.6810,11.02,1
0087.8449,11.03,1
0088.0087,11.03,1
0088.1726,11.02,1
0088.3365,11.03,1
0088.5004,11.03,1
0088.6643,11.03,1
0088.8282,11.04,1
0088.9921,11.04,1
0089.1560,11.04,1
0089.3199,11.04,1
0089.4837,11.05,1
0089.6476,11.05,1
0089.8115,11.05,1
0089.9754,11.05,1
0090.1393,11.06,1
0090.3032,11.07,1
0090.4671,11.07,1
0090.6310,11.07,1
0090.7949,11.07,1
0090.9588,11.08,1
0091.1226,11.08,1
0091.2865,11.09,1
0091.4504,11.09,1
0091.6143,11.09,1
0091.7782,11.09,1
0091.9421,11.09,1
0092.1060,11.10,1
0092.2699,11.10,1
0092.4338,11.11,1
0092.5977,11.11,1
0092.7615,11.11,1
0092.9254,11.11,1
0093.0893,11.12,1
0093.2532,11.13,1
0093.4171,11.13,1
0093.5810,11.13,1
0093.7449,11.13,1
0093.9088,11.14,1
0094.0727,11.14,1
0094.2365,11.15,1
0094.4004,11.15,1
0094.5643,11.16,1
0094.7282,11.16,1
0094.8921,11.17,1
0095.0560,11.18,1
0095.2199,11.18,1
0095.3838,11.19,1
0095.5477,11.20,1
0095.7116,11.21,1
0095.8754,11.22,1
0096.0393,11.22,1
0096.2032,11.23,1
0096.3671,11.24,1
0096.5310,11.25,1
0096.6949,11.26,1
0096.8588,11.27,1
0097.0227,11.28,1
0097.1866,11.30,1
0097.3505,11.30,1
0097.5143,11.32,1
0097.6782,11.32,1
0097.8421,11.33,1
0098.0060,11.34,1
0098.1699,11.36,1
0098.3338,11.37,1
0098.4977,11.38,1
0098.6616,11.39,1
0098.8255,11.40,1
0098.9893,11.41,1
0099.1532,11.43,1
0099.3171,11.43,1
0099.4810,11.45,1
0099.6449,11.46,1
0099.8088,11.47,1
0099.9727,11.48,1
0100.1366,11.50,1
0100.3005,11.50,1
0100.4644,11.52,1
0100.6282,11.53,1
0100.7921,11.54,1
0100.9560,11.55,1
0101.1199,11.56,1
0101.2838,11.57,1
0101.4477,11.58,1
0101.6116,11.60,1
0101.7755,11.61,1
0101.9394,11.61,1
0102.1033,11.62,1
0102.2671,11.63,1
0102.4310,11.64,1
0102.5949,11.65,1
0102.7588,11.66,1
0102.9227,11.66,1
0103.0866,11.67,1
0103.2505,11.67,1
0103.4144,11.68,1
0103.5783,11.68,1
0103.7421,11.69,1
0103.9060,11.69,1
0104.0699,11.69,1
0104.2338,11.69,1
0104.3977,11.70,1
0104.5616,11.69,1
0104.7255,11.69,1
0104.8894,11.69,1
0105.0533,11.69,1
0105.2172,11.69,1
0105.3810,11.69,1
0105.5449,11.69,1
0105.7088,11.69,1
0105.8727,11.69,1
0106.0366,11.69,1
0106.2005,11.69,1
0106.3644,11.68,1
0106.5283,11.68,1
0106.6922,11.68,1
0106.8561,11.68,1
0107.0199,11.68,1
0107.1838,11.67,1
0107.3477,11.67,1
0107.5116,11.67,1
0107.6755,11.67,1
0107.8394,11.67,1
0108.0033,11.66,1
0108.1672,11.66,1
0108.3311,11.66,1
0108.4949,11.65,1
0108.6588,11.65,1
0108.8227,11.66,1
0108.9866,11.66,1
0109.1505,11.66,1
0109.3144,11.66,1
0109.4783,11.66,1
0109.6422,11.66,1
0109.8061,11.66,1
0109.9700,11.66,1
0110.1338,11.65,1
0110.2977,11.65,1
0110.4616,11.65,1
0110.6255,11.66,1
0110.7894,11.66,1
0110.9533,11.66,1
0111.1172,11.66,1
0111.2811,11.66,1
0111.4450,11.66,1
0111.6089,11.66,1
0111.7727,11.66,1
0111.9366,11.66,1
0112.1005,11.67,1
0112.2644,11.67,1
0112.4283,11.67,1
0112.5922,11.68,1
0112.7561,11.68,1
0112.9200,11.67,1
0113.0839,11.67,1
0113.2477,11.67,1
0113.4116,11.67,1
0113.5755,11.68,1
0113.7394,11.68,1
0113.9033,11.68,1
0114.0672,11.68,1
0114.2311,11.69,1
0114.3950,11.69,1
0114.5589,11.69,1
0114.7228,11.69,1
0114.8866,11.69,1
0115.0505,11.69,1
0115.2144,11.70,1
0115.3783,11.70,1
0115.5422,11.71,1
0115.7061,11.71,1
0115.8700,11.71,1
0116.0339,11.72,1
0116.1978,11.72,1
0116.3616,11.72,1
0116.5255,11.72,1
0116.6894,11.72,1
0116.8533,11.72,1
0117.0172,11.73,1
0117.1811,11.73,1
0117.3450,11.73,1
0117.5089,11.73,1
0117.6728,11.74,1
0117.8367,11.74,1
0118.0005,11.74,1
0118.1644,11.74,1
0118.3283,11.73,1
0118.4922,11.73,1
0118.6561,11.73,1
0118.8200,11.74,1
0118.9839,11.74,1
0119.1478,11.74,1
0119.3117,11.75,1
0119.4756,11.75,1
0119.6394,11.75,1
0119.8033,11.75,1
0119.9672,11.74,1
0120.1311,11.74,1
0120.2950,11.74,1
0120.4589,11.74,1
0120.6228,11.74,1
0120.7867,11.74,1
0120.9506,11.74,1
0121.1144,11.74,1
0121.2783,11.74,1
0121.4422,11.74,3
0121.6061,11.73,3
0121.7700,11.73,3
0121.9339,11.73,3
0122.0978,11.73,3
0122.2617,11.73,3
0122.4256,11.73,3
0122.5895,11.72,3
0122.7533,11.72,3
0122.9172,11.72,3
0123.0811,11.72,3
0123.2450,11.72,3
0123.4089,11.71,3
0123.5728,11.71,3
0123.7367,11.71,3
0123.9006,11.71,3
0124.0645,11.71,3
0124.2284,11.71,3
0124.3922,11.71,3
0124.5561,11.71,3
0124.7200,11.71,3
0124.8839,11.71,3
0125.0478,11.71,3
0125.2117,11.71,3
0125.3756,11.71,3
0125.5395,11.71,3
0125.7034,11.71,3
0125.8672,11.71,3
0126.0311,11.71,3
0126.1950,11.71,3
0126.3589,11.72,3
0126.5228,11.72,3
0126.6867,11.72,3
0126.8506,11.72,3
0127.0145,11.72,3
0127.1784,11.72,3
0127.3423,11.72,3
0127.5061,11.72,3
0127.6700,11.72,3
0127.8339,11.73,3
0127.9978,11.73,3
0128.1617,11.73,3
0128.3256,11.73,3
0128.4895,11.73,3
0128.6534,11.73,3
0128.8173,11.73,3
0128.9812,11.73,3
0129.1450,11.73,3
0129.3089,11.73,3
0129.4728,11.73,3
0129.6367,11.74,3
0129.8006,11.74,3
0129.9645,11.74,3
0130.1284,11.74,3
0130.2923,11.74,3
0130.4562,11.74,3
0130.6200,11.74,3
0130.7839,11.74,3
0130.9478,11.74,3
0131.1117,11.74,3
0131.2756,11.74,3
0131.4395,11.75,3
0131.6034,11.76,3
0131.7673,11.76,3
0131.9312,11.75,3
0132.0951,11.75,3
0132.2589,11.76,3
0132.4228,11.76,3
0132.5867,11.76,3
0132.7506,11.76,3
0132.9145,11.76,3
0133.0784,11.76,3
0133.2423,11.77,3
0133.4062,11.76,3
0133.5701,11.76,3
0133.7340,11.76,3
0133.8978,11.76,3
0134.0617,11.76,3
0134.2256,11.76,3
0134.3895,11.76,3
0134.5534,11.77,3
0134.7173,11.77,3
0134.8812,11.78,3
0135.0451,11.78,3
0135.2090,11.78,3
0135.3728,11.78,3
0135.5367,11.78,3
0135.7006,11.78,3
0135.8645,11.78,3
0136.0284,11.78,3
0136.1923,11.79,3
0136.3562,11.79,3
0136.5201,11.79,3
0136.6840,11.80,3
0136.8479,11.79,3
0137.0117,11.79,3
0137.1756,11.79,3
0137.3395,11.79,3
0137.5034,11.79,3
0137.6673,11.79,3
0137.8312,11.79,3
0137.9951,11.78,3
0138.1590,11.78,3
0138.3229,11.78,3
0138.4868,11.78,3
0138.6506,11.78,3
0138.8145,11.78,3
0138.9784,11.77,3
0139.1423,11.77,3
0139.3062,11.77,3
0139.4701,11.76,3
0139.6340,11.76,3
0139.7979,11.76,3
0139.9618,11.76,3
